,a,b,e,c,d
1034,-5,0,9,-5,1
1035,-5,0,9,-5,1
1036,-5,0,9,-5,1
1037,-5,0,9,-5,1
1038,-5,0,9,-5,1
1039,-5,0,9,-5,1
1040,-5,0,9,-5,1
1041,-5,0,9,-5,1
1042,-5,0,9,-5,1
1043,-5,0,9,-5,1
1044,-5,0,9,-5,1
1045,-5,0,9,-5,1
1046,-5,0,9,-5,1
1047,-5,0,9,-5,1
1048,-5,0,9,-5,1
1049,-5,0,9,-5,1
1050,-5,0,9,-5,1
1051,-5,0,9,-5,1
1052,-5,0,9,-5,1
1053,-5,0,9,-5,1
1054,-5,0,9,-5,1
1055,-5,0,9,-5,1
1056,-5,0,9,-5,1
1057,9,0,-9,9,1
1058,9,0,-9,9,1
1059,9,0,-9,9,1
1060,9,0,-9,9,1
1061,9,0,-9,9,1
1062,9,0,-9,9,1
1063,9,0,-9,9,1
1064,9,0,-9,9,1
1065,9,0,-9,9,1
1066,9,0,-9,9,1
1067,9,0,-9,9,1
1068,9,0,-9,9,1
1069,9,0,-9,9,1
1070,9,0,-9,9,1
1071,9,0,-9,9,1
1072,9,0,-9,9,1
1073,9,0,-9,9,1
1074,9,0,-9,9,1
1075,9,0,-9,9,1
1076,9,0,-9,9,1
1077,9,0,-9,9,1
1078,9,0,-9,9,1
1079,9,0,-9,9,1
1080,9,0,-9,9,1
1081,9,0,-9,9,1
1082,9,0,-9,9,1
1083,9,0,-9,9,1
1084,9,0,-9,9,1
1085,9,0,-9,9,1
1086,9,0,-9,9,1
1087,9,0,-9,9,1
1088,9,0,-9,9,1
1089,9,0,-9,9,1
1090,9,0,-9,9,1
1091,9,0,-9,9,1
1092,9,0,-9,9,1
1093,9,0,-9,9,1
1094,9,0,-9,9,1
1095,9,0,-9,9,1
1096,9,0,-9,9,1
1097,9,0,-9,9,1
1098,9,0,-9,9,1
1099,9,0,-9,9,1
1100,9,0,-9,9,1
1101,9,0,-9,9,1
1102,9,0,-9,9,1
1103,9,0,-9,9,1
1104,1,0,5,1,1
1105,1,0,5,1,1
1106,1,0,5,1,1
1107,1,0,5,1,1
1108,1,0,5,1,1
1109,1,0,5,1,1
1110,1,0,5,1,1
1111,1,0,5,1,1
1112,1,0,5,1,1
1113,1,0,5,1,1
1114,1,0,5,1,1
1115,1,0,5,1,1
1116,1,0,5,1,1
1117,1,0,5,1,1
1118,1,0,5,1,1
1119,1,0,5,1,1
1120,1,0,5,1,1
1121,1,0,5,1,1
1122,1,0,5,1,1
1123,1,0,5,1,1
1124,1,0,5,1,1
1125,1,0,5,1,1
1126,1,0,5,1,1
1127,1,0,5,1,1
1128,1,0,5,1,1
1129,1,0,5,1,1
1130,1,0,5,1,1
1131,1,0,5,1,1
1132,1,0,5,1,1
1133,1,0,5,1,1
1134,1,0,5,1,1
1135,1,0,5,1,1
1136,1,0,5,1,1
1137,1,0,5,1,1
1138,1,0,5,1,1
1139,1,0,5,1,1
1140,1,0,5,1,1
1141,1,0,5,1,1
1142,1,0,5,1,1
1143,1,0,5,1,1
1144,1,0,5,1,1
1145,1,0,5,1,1
1146,1,0,5,1,1
1147,1,0,5,1,1
1148,1,0,5,1,1
1149,1,0,5,1,1
1150,1,0,5,1,1
1151,1,0,5,1,1
1152,1,0,5,1,1
1153,-2,0,4,-2,1
1154,-2,0,4,-2,1
1155,-2,0,4,-2,1
1156,-2,0,4,-2,1
1157,-2,0,4,-2,1
1158,-2,0,4,-2,1
1159,-2,0,4,-2,1
1160,-2,0,4,-2,1
1161,-2,0,4,-2,1
1162,-2,0,4,-2,1
1163,-2,0,4,-2,1
1164,-2,0,4,-2,1
1165,-2,0,4,-2,1
1166,-2,0,4,-2,1
1167,-2,0,4,-2,1
1168,-2,0,4,-2,1
1169,-2,0,4,-2,1
1170,-2,0,4,-2,1
1171,-2,0,4,-2,1
1172,-2,0,4,-2,1
1173,-2,0,4,-2,1
1174,-2,0,4,-2,1
1175,-2,0,4,-2,1
1176,-2,0,4,-2,1
1177,-2,0,4,-2,1
1178,-2,0,4,-2,1
1179,-2,0,4,-2,1
1180,-2,0,4,-2,1
1181,-2,0,4,-2,1
1182,-2,0,4,-2,1
1183,-2,0,4,-2,1
1184,-2,0,4,-2,1
1185,-2,0,4,-2,1
1186,-2,0,4,-2,1
1187,-2,0,4,-2,1
1188,-2,0,4,-2,1
1189,-2,0,4,-2,1
1190,-2,0,4,-2,1
1191,-2,0,4,-2,1
1192,-2,0,4,-2,1
1193,-2,0,4,-2,1
1194,-2,0,4,-2,1
1195,-2,0,4,-2,1
1196,-2,0,4,-2,1
1197,-2,0,4,-2,1
1198,-2,0,4,-2,1
1199,-2,0,4,-2,1
1200,-2,0,4,-2,1
1201,-2,0,4,-2,1
1202,-2,0,4,-2,1
1203,-2,0,4,-2,1
1204,8,0,-10,8,1
1205,8,0,-10,8,1
1206,8,0,-10,8,1
1207,8,0,-10,8,1
1208,8,0,-10,8,1
1209,8,0,-10,8,1
1210,8,0,-10,8,1
1211,8,0,-10,8,1
1212,8,0,-10,8,1
1213,8,0,-10,8,1
1214,8,0,-10,8,1
1215,8,0,-10,8,1
1216,8,0,-10,8,1
1217,8,0,-10,8,1
1218,8,0,-10,8,1
1219,8,0,-10,8,1
1220,8,0,-10,8,1
1221,8,0,-10,8,1
1222,8,0,-10,8,1
1223,8,0,-10,8,1
1224,8,0,-10,8,1
1225,8,0,-10,8,1
1226,8,0,-10,8,1
1227,8,0,-10,8,1
1228,8,0,-10,8,1
1229,8,0,-10,8,1
1230,8,0,-10,8,1
1231,8,0,-10,8,1
1232,8,0,-10,8,1
1233,8,0,-10,8,1
1234,8,0,-10,8,1
1235,8,0,-10,8,1
1236,8,0,-10,8,1
1237,8,0,-10,8,1
1238,8,0,-10,8,1
1239,8,0,-10,8,1
1240,8,0,-10,8,1
1241,8,0,-10,8,1
1242,8,0,-10,8,1
1243,8,0,-10,8,1
1244,8,0,-10,8,1
1245,8,0,-10,8,1
1246,8,0,-10,8,1
1247,8,0,-10,8,1
1248,8,0,-10,8,1
1249,8,0,-10,8,1
1250,8,0,-10,8,1
1251,8,0,-10,8,1
1252,8,0,-10,8,1
1253,8,0,-10,8,1
1254,8,0,-10,8,1
1255,8,0,-10,8,1
1256,8,0,-10,8,1
1257,8,0,-10,8,1
1258,-1,0,0,-1,1
1259,-1,0,0,-1,1
1260,-1,0,0,-1,1
1261,-1,0,0,-1,1
1262,-1,0,0,-1,1
1263,-1,0,0,-1,1
1264,-1,0,0,-1,1
1265,-1,0,0,-1,1
1266,-1,0,0,-1,1
1267,-1,0,0,-1,1
1268,-1,0,0,-1,1
1269,-1,0,0,-1,1
1270,-1,0,0,-1,1
1271,-1,0,0,-1,1
1272,-1,0,0,-1,1
1273,-1,0,0,-1,1
1274,-1,0,0,-1,1
1275,-1,0,0,-1,1
1276,-1,0,0,-1,1
1277,-1,0,0,-1,1
1278,-1,0,0,-1,1
1279,-1,0,0,-1,1
1280,-1,0,0,-1,1
1281,-1,0,0,-1,1
1282,-1,0,0,-1,1
1283,-1,0,0,-1,1
1284,-1,0,0,-1,1
1285,-1,0,0,-1,1
1286,-1,0,0,-1,1
1287,-1,0,0,-1,1
1288,-1,0,0,-1,1
1289,-1,0,0,-1,1
1290,-1,0,0,-1,1
1291,-1,0,0,-1,1
1292,-1,0,0,-1,1
1293,-1,0,0,-1,1
1294,-1,0,0,-1,1
1295,-1,0,0,-1,1
1296,-1,0,0,-1,1
1297,-1,0,0,-1,1
1298,-1,0,0,-1,1
1299,-1,0,0,-1,1
1300,-1,0,0,-1,1
1301,-1,0,0,-1,1
1302,-1,0,0,-1,1
1303,-1,0,0,-1,1
1304,-1,0,0,-1,1
1305,-1,0,0,-1,1
1306,-1,0,0,-1,1
1307,-1,0,0,-1,1
1308,-1,0,0,-1,1
1309,-1,0,0,-1,1
1310,-1,0,0,-1,1
1311,-1,0,0,-1,1
1312,-8,0,-2,-8,1
1313,-8,0,-2,-8,1
1314,-8,0,-2,-8,1
1315,-8,0,-2,-8,1
1316,-8,0,-2,-8,1
1317,-8,0,-2,-8,1
1318,-8,0,-2,-8,1
1319,-8,0,-2,-8,1
1320,-8,0,-2,-8,1
1321,-8,0,-2,-8,1
1322,-8,0,-2,-8,1
1323,-8,0,-2,-8,1
1324,-8,0,-2,-8,1
1325,-8,0,-2,-8,1
1326,-8,0,-2,-8,1
1327,-8,0,-2,-8,1
1328,-8,0,-2,-8,1
1329,-8,0,-2,-8,1
1330,-8,0,-2,-8,1
1331,-8,0,-2,-8,1
1332,-8,0,-2,-8,1
1333,-8,0,-2,-8,1
1334,-8,0,-2,-8,1
1335,-8,0,-2,-8,1
1336,-8,0,-2,-8,1
1337,-8,0,-2,-8,1
1338,-8,0,-2,-8,1
1339,-8,0,-2,-8,1
1340,-8,0,-2,-8,1
1341,-8,0,-2,-8,1
1342,-8,0,-2,-8,1
1343,-8,0,-2,-8,1
1344,-8,0,-2,-8,1
1345,-8,0,-2,-8,1
1346,-8,0,-2,-8,1
1347,-8,0,-2,-8,1
1348,-8,0,-2,-8,1
1349,-8,0,-2,-8,1
1350,-8,0,-2,-8,1
1351,-8,0,-2,-8,1
1352,-8,0,-2,-8,1
1353,-8,0,-2,-8,1
1354,-8,0,-2,-8,1
1355,-8,0,-2,-8,1
1356,-8,0,-2,-8,1
1357,-8,0,-2,-8,1
1358,-8,0,-2,-8,1
1359,-8,0,-2,-8,1
1360,5,0,-4,5,1
1361,5,0,-4,5,1
1362,5,0,-4,5,1
1363,5,0,-4,5,1
1364,5,0,-4,5,1
1365,5,0,-4,5,1
1366,5,0,-4,5,1
1367,5,0,-4,5,1
1368,5,0,-4,5,1
1369,5,0,-4,5,1
1370,5,0,-4,5,1
1371,5,0,-4,5,1
1372,5,0,-4,5,1
1373,5,0,-4,5,1
1374,5,0,-4,5,1
1375,5,0,-4,5,1
1376,5,0,-4,5,1
1377,5,0,-4,5,1
1378,5,0,-4,5,1
1379,5,0,-4,5,1
1380,5,0,-4,5,1
1381,5,0,-4,5,1
1382,5,0,-4,5,1
1383,5,0,-4,5,1
1384,5,0,-4,5,1
1385,5,0,-4,5,1
1386,5,0,-4,5,1
1387,5,0,-4,5,1
1388,5,0,-4,5,1
1389,5,0,-4,5,1
1390,5,0,-4,5,1
1391,5,0,-4,5,1
1392,5,0,-4,5,1
1393,5,0,-4,5,1
1394,5,0,-4,5,1
1395,5,0,-4,5,1
1396,5,0,-4,5,1
1397,5,0,-4,5,1
1398,5,0,-4,5,1
1399,5,0,-4,5,1
1400,5,0,-4,5,1
1401,5,0,-4,5,1
1402,5,0,-4,5,1
1403,5,0,-4,5,1
1404,5,0,-4,5,1
1405,5,0,-4,5,1
1406,5,0,-4,5,1
1407,5,0,-4,5,1
1408,5,0,-4,5,1
1409,5,0,-4,5,1
1410,5,0,-4,5,1
1411,8,0,-5,8,1
1412,8,0,-5,8,1
1413,8,0,-5,8,1
1414,8,0,-5,8,1
1415,8,0,-5,8,1
1416,8,0,-5,8,1
1417,8,0,-5,8,1
1418,8,0,-5,8,1
1419,8,0,-5,8,1
1420,8,0,-5,8,1
1421,8,0,-5,8,1
1422,8,0,-5,8,1
1423,8,0,-5,8,1
1424,8,0,-5,8,1
1425,8,0,-5,8,1
1426,8,0,-5,8,1
1427,8,0,-5,8,1
1428,8,0,-5,8,1
1429,8,0,-5,8,1
1430,8,0,-5,8,1
1431,8,0,-5,8,1
1432,8,0,-5,8,1
1433,8,0,-5,8,1
1434,8,0,-5,8,1
1435,8,0,-5,8,1
1436,8,0,-5,8,1
1437,8,0,-5,8,1
1438,8,0,-5,8,1
1439,8,0,-5,8,1
1440,8,0,-5,8,1
1441,8,0,-5,8,1
1442,8,0,-5,8,1
1443,8,0,-5,8,1
1444,8,0,-5,8,1
1445,8,0,-5,8,1
1446,8,0,-5,8,1
1447,8,0,-5,8,1
1448,8,0,-5,8,1
1449,8,0,-5,8,1
1450,8,0,-5,8,1
1451,8,0,-5,8,1
1452,8,0,-5,8,1
1453,8,0,-5,8,1
1454,8,0,-5,8,1
1455,8,0,-5,8,1
1456,8,0,-5,8,1
1457,8,0,-5,8,1
1458,8,0,-5,8,1
1459,8,0,-5,8,1
1460,8,0,-5,8,1
1461,8,0,-5,8,1
1462,8,0,-5,8,1
1463,8,0,-5,8,1
1464,8,0,-5,8,1
1465,8,0,2,8,1
1466,8,0,2,8,1
1467,8,0,2,8,1
1468,8,0,2,8,1
1469,8,0,2,8,1
1470,8,0,2,8,1
1471,8,0,2,8,1
1472,8,0,2,8,1
1473,8,0,2,8,1
1474,8,0,2,8,1
1475,8,0,2,8,1
1476,8,0,2,8,1
1477,8,0,2,8,1
1478,8,0,2,8,1
1479,8,0,2,8,1
1480,8,0,2,8,1
1481,8,0,2,8,1
1482,8,0,2,8,1
1483,8,0,2,8,1
1484,8,0,2,8,1
1485,8,0,2,8,1
1486,8,0,2,8,1
1487,8,0,2,8,1
1488,8,0,2,8,1
1489,8,0,2,8,1
1490,8,0,2,8,1
1491,8,0,2,8,1
1492,8,0,2,8,1
1493,8,0,2,8,1
1494,8,0,2,8,1
1495,8,0,2,8,1
1496,8,0,2,8,1
1497,8,0,2,8,1
1498,8,0,2,8,1
1499,8,0,2,8,1
1500,8,0,2,8,1
1501,8,0,2,8,1
1502,8,0,2,8,1
1503,8,0,2,8,1
1504,8,0,2,8,1
1505,8,0,2,8,1
1506,8,0,2,8,1
1507,8,0,2,8,1
1508,8,0,2,8,1
1509,8,0,2,8,1
1510,8,0,2,8,1
1511,8,0,2,8,1
1512,8,0,2,8,1
1513,8,0,2,8,1
1514,8,0,2,8,1
1515,8,0,2,8,1
1516,8,0,2,8,1
1517,8,0,2,8,1
1518,8,0,2,8,1
1519,5,0,2,5,1
1520,5,0,2,5,1
1521,5,0,2,5,1
1522,5,0,2,5,1
1523,5,0,2,5,1
1524,5,0,2,5,1
1525,5,0,2,5,1
1526,5,0,2,5,1
1527,5,0,2,5,1
1528,5,0,2,5,1
1529,5,0,2,5,1
1530,5,0,2,5,1
1531,5,0,2,5,1
1532,5,0,2,5,1
1533,5,0,2,5,1
1534,5,0,2,5,1
1535,5,0,2,5,1
1536,5,0,2,5,1
1537,5,0,2,5,1
1538,5,0,2,5,1
1539,5,0,2,5,1
1540,5,0,2,5,1
1541,5,0,2,5,1
1542,5,0,2,5,1
1543,5,0,2,5,1
1544,5,0,2,5,1
1545,5,0,2,5,1
1546,5,0,2,5,1
1547,5,0,2,5,1
1548,5,0,2,5,1
1549,5,0,2,5,1
1550,5,0,2,5,1
1551,5,0,2,5,1
1552,5,0,2,5,1
1553,5,0,2,5,1
1554,5,0,2,5,1
1555,5,0,2,5,1
1556,5,0,2,5,1
1557,5,0,2,5,1
1558,5,0,2,5,1
1559,5,0,2,5,1
1560,5,0,2,5,1
1561,5,0,2,5,1
1562,5,0,2,5,1
1563,5,0,2,5,1
1564,5,0,2,5,1
1565,5,0,2,5,1
1566,5,0,2,5,1
1567,5,0,2,5,1
1568,5,0,2,5,1
1569,5,0,2,5,1
1570,-2,0,-7,-2,1
1571,-2,0,-7,-2,1
1572,-2,0,-7,-2,1
1573,-2,0,-7,-2,1
1574,-2,0,-7,-2,1
1575,-2,0,-7,-2,1
1576,-2,0,-7,-2,1
1577,-2,0,-7,-2,1
1578,-2,0,-7,-2,1
1579,-2,0,-7,-2,1
1580,-2,0,-7,-2,1
1581,-2,0,-7,-2,1
1582,-2,0,-7,-2,1
1583,-2,0,-7,-2,1
1584,-2,0,-7,-2,1
1585,-2,0,-7,-2,1
1586,-2,0,-7,-2,1
1587,-2,0,-7,-2,1
1588,-2,0,-7,-2,1
1589,-2,0,-7,-2,1
1590,-2,0,-7,-2,1
1591,-2,0,-7,-2,1
1592,-2,0,-7,-2,1
1593,-2,0,-7,-2,1
1594,-2,0,-7,-2,1
1595,-2,0,-7,-2,1
1596,-2,0,-7,-2,1
1597,-2,0,-7,-2,1
1598,-2,0,-7,-2,1
1599,-2,0,-7,-2,1
1600,-2,0,-7,-2,1
1601,-2,0,-7,-2,1
1602,-2,0,-7,-2,1
1603,-2,0,-7,-2,1
1604,-2,0,-7,-2,1
1605,-2,0,-7,-2,1
1606,-2,0,-7,-2,1
1607,-2,0,-7,-2,1
1608,-2,0,-7,-2,1
1609,-2,0,-7,-2,1
1610,-2,0,-7,-2,1
1611,-2,0,-7,-2,1
1612,-2,0,-7,-2,1
1613,-2,0,-7,-2,1
1614,-2,0,-7,-2,1
1615,-2,0,-7,-2,1
1616,-2,0,-7,-2,1
1617,-2,0,-7,-2,1
1618,-2,0,-7,-2,1
1619,-2,0,-7,-2,1
1620,-2,0,-7,-2,1
1621,-7,0,6,-7,1
1622,-7,0,6,-7,1
1623,-7,0,6,-7,1
1624,-7,0,6,-7,1
1625,-7,0,6,-7,1
1626,-7,0,6,-7,1
1627,-7,0,6,-7,1
1628,-7,0,6,-7,1
1629,-7,0,6,-7,1
1630,-7,0,6,-7,1
1631,-7,0,6,-7,1
1632,-7,0,6,-7,1
1633,-7,0,6,-7,1
1634,-7,0,6,-7,1
1635,-7,0,6,-7,1
1636,-7,0,6,-7,1
1637,-7,0,6,-7,1
1638,-7,0,6,-7,1
1639,-7,0,6,-7,1
1640,-7,0,6,-7,1
1641,-7,0,6,-7,1
1642,-7,0,6,-7,1
1643,-7,0,6,-7,1
1644,-7,0,6,-7,1
1645,-7,0,6,-7,1
1646,-7,0,6,-7,1
1647,-7,0,6,-7,1
1648,-7,0,6,-7,1
1649,-7,0,6,-7,1
1650,-7,0,6,-7,1
1651,-7,0,6,-7,1
1652,-7,0,6,-7,1
1653,-7,0,6,-7,1
1654,-7,0,6,-7,1
1655,-7,0,6,-7,1
1656,-7,0,6,-7,1
1657,-7,0,6,-7,1
1658,-7,0,6,-7,1
1659,-7,0,6,-7,1
1660,-7,0,6,-7,1
1661,-7,0,6,-7,1
1662,-7,0,6,-7,1
1663,-7,0,6,-7,1
1664,-7,0,6,-7,1
1665,-7,0,6,-7,1
1666,-7,0,6,-7,1
1667,-7,0,6,-7,1
1668,-7,0,6,-7,1
1669,-7,0,6,-7,1
1670,-7,0,6,-7,1
1671,-7,0,6,-7,1
1672,-7,0,6,-7,1
1673,-8,0,4,-8,1
1674,-8,0,4,-8,1
1675,-8,0,4,-8,1
1676,-8,0,4,-8,1
1677,-8,0,4,-8,1
1678,-8,0,4,-8,1
1679,-8,0,4,-8,1
1680,-8,0,4,-8,1
1681,-8,0,4,-8,1
1682,-8,0,4,-8,1
1683,-8,0,4,-8,1
1684,-8,0,4,-8,1
1685,-8,0,4,-8,1
1686,-8,0,4,-8,1
1687,-8,0,4,-8,1
1688,-8,0,4,-8,1
1689,-8,0,4,-8,1
1690,-8,0,4,-8,1
1691,-8,0,4,-8,1
1692,-8,0,4,-8,1
1693,-8,0,4,-8,1
1694,-8,0,4,-8,1
1695,-8,0,4,-8,1
1696,-8,0,4,-8,1
1697,-8,0,4,-8,1
1698,-8,0,4,-8,1
1699,-8,0,4,-8,1
1700,-8,0,4,-8,1
1701,-8,0,4,-8,1
1702,-8,0,4,-8,1
1703,-8,0,4,-8,1
1704,-8,0,4,-8,1
1705,-8,0,4,-8,1
1706,-8,0,4,-8,1
1707,-8,0,4,-8,1
1708,-8,0,4,-8,1
1709,-8,0,4,-8,1
1710,-8,0,4,-8,1
1711,-8,0,4,-8,1
1712,-8,0,4,-8,1
1713,-8,0,4,-8,1
1714,-8,0,4,-8,1
1715,-8,0,4,-8,1
1716,-8,0,4,-8,1
1717,-8,0,4,-8,1
1718,-8,0,4,-8,1
1719,-8,0,4,-8,1
1720,-8,0,4,-8,1
1721,6,0,6,6,1
1722,6,0,6,6,1
1723,6,0,6,6,1
1724,6,0,6,6,1
1725,6,0,6,6,1
1726,6,0,6,6,1
1727,6,0,6,6,1
1728,6,0,6,6,1
1729,6,0,6,6,1
1730,6,0,6,6,1
1731,6,0,6,6,1
1732,6,0,6,6,1
1733,6,0,6,6,1
1734,6,0,6,6,1
1735,6,0,6,6,1
1736,6,0,6,6,1
1737,6,0,6,6,1
1738,6,0,6,6,1
1739,6,0,6,6,1
1740,6,0,6,6,1
1741,6,0,6,6,1
1742,6,0,6,6,1
1743,6,0,6,6,1
1744,6,0,6,6,1
1745,6,0,6,6,1
1746,6,0,6,6,1
1747,6,0,6,6,1
1748,6,0,6,6,1
1749,6,0,6,6,1
1750,6,0,6,6,1
1751,6,0,6,6,1
1752,6,0,6,6,1
1753,6,0,6,6,1
1754,6,0,6,6,1
1755,6,0,6,6,1
1756,6,0,6,6,1
1757,6,0,6,6,1
1758,6,0,6,6,1
1759,6,0,6,6,1
1760,6,0,6,6,1
1761,6,0,6,6,1
1762,6,0,6,6,1
1763,6,0,6,6,1
1764,6,0,6,6,1
1765,6,0,6,6,1
1766,6,0,6,6,1
1767,6,0,6,6,1
1768,6,0,6,6,1
1769,6,0,6,6,1
1770,-7,0,0,-7,1
1771,-7,0,0,-7,1
1772,-7,0,0,-7,1
1773,-7,0,0,-7,1
1774,-7,0,0,-7,1
1775,-7,0,0,-7,1
1776,-7,0,0,-7,1
1777,-7,0,0,-7,1
1778,-7,0,0,-7,1
1779,-7,0,0,-7,1
1780,-7,0,0,-7,1
1781,-7,0,0,-7,1
1782,-7,0,0,-7,1
1783,-7,0,0,-7,1
1784,-7,0,0,-7,1
1785,-7,0,0,-7,1
1786,-7,0,0,-7,1
1787,-7,0,0,-7,1
1788,-7,0,0,-7,1
1789,-7,0,0,-7,1
1790,-7,0,0,-7,1
1791,-7,0,0,-7,1
1792,-7,0,0,-7,1
1793,-7,0,0,-7,1
1794,-7,0,0,-7,1
1795,-7,0,0,-7,1
1796,-7,0,0,-7,1
1797,-7,0,0,-7,1
1798,-7,0,0,-7,1
1799,-7,0,0,-7,1
1800,-7,0,0,-7,1
1801,-7,0,0,-7,1
1802,-7,0,0,-7,1
1803,-7,0,0,-7,1
1804,-7,0,0,-7,1
1805,-7,0,0,-7,1
1806,-7,0,0,-7,1
1807,-7,0,0,-7,1
1808,-7,0,0,-7,1
1809,-7,0,0,-7,1
1810,-7,0,0,-7,1
1811,-7,0,0,-7,1
1812,-7,0,0,-7,1
1813,-7,0,0,-7,1
1814,-7,0,0,-7,1
1815,-7,0,0,-7,1
1816,-7,0,0,-7,1
1817,-7,0,0,-7,1
1818,-7,0,0,-7,1
1819,-7,0,0,-7,1
1820,-7,0,0,-7,1
1821,-7,0,0,-7,1
1822,4,0,-1,4,1
1823,4,0,-1,4,1
1824,4,0,-1,4,1
1825,4,0,-1,4,1
1826,4,0,-1,4,1
1827,4,0,-1,4,1
1828,4,0,-1,4,1
1829,4,0,-1,4,1
1830,4,0,-1,4,1
1831,4,0,-1,4,1
1832,4,0,-1,4,1
1833,4,0,-1,4,1
1834,4,0,-1,4,1
1835,4,0,-1,4,1
1836,4,0,-1,4,1
1837,4,0,-1,4,1
1838,4,0,-1,4,1
1839,4,0,-1,4,1
1840,4,0,-1,4,1
1841,4,0,-1,4,1
1842,4,0,-1,4,1
1843,4,0,-1,4,1
1844,4,0,-1,4,1
1845,4,0,-1,4,1
1846,4,0,-1,4,1
1847,4,0,-1,4,1
1848,4,0,-1,4,1
1849,4,0,-1,4,1
1850,4,0,-1,4,1
1851,4,0,-1,4,1
1852,4,0,-1,4,1
1853,4,0,-1,4,1
1854,4,0,-1,4,1
1855,4,0,-1,4,1
1856,4,0,-1,4,1
1857,4,0,-1,4,1
1858,4,0,-1,4,1
1859,4,0,-1,4,1
1860,4,0,-1,4,1
1861,4,0,-1,4,1
1862,4,0,-1,4,1
1863,4,0,-1,4,1
1864,4,0,-1,4,1
1865,4,0,-1,4,1
1866,6,0,8,6,1
1867,6,0,8,6,1
1868,6,0,8,6,1
1869,6,0,8,6,1
1870,6,0,8,6,1
1871,6,0,8,6,1
1872,6,0,8,6,1
1873,6,0,8,6,1
1874,6,0,8,6,1
1875,6,0,8,6,1
1876,6,0,8,6,1
1877,6,0,8,6,1
1878,6,0,8,6,1
1879,6,0,8,6,1
1880,6,0,8,6,1
1881,6,0,8,6,1
1882,6,0,8,6,1
1883,6,0,8,6,1
1884,6,0,8,6,1
1885,6,0,8,6,1
1886,6,0,8,6,1
1887,6,0,8,6,1
1888,6,0,8,6,1
1889,6,0,8,6,1
1890,6,0,8,6,1
1891,6,0,8,6,1
1892,6,0,8,6,1
1893,6,0,8,6,1
1894,6,0,8,6,1
1895,6,0,8,6,1
1896,6,0,8,6,1
1897,6,0,8,6,1
1898,6,0,8,6,1
1899,6,0,8,6,1
1900,6,0,8,6,1
1901,6,0,8,6,1
1902,6,0,8,6,1
1903,6,0,8,6,1
1904,6,0,8,6,1
1905,6,0,8,6,1
1906,6,0,8,6,1
1907,6,0,8,6,1
1908,6,0,8,6,1
1909,6,0,8,6,1
1910,6,0,8,6,1
1911,6,0,8,6,1
1912,6,0,8,6,1
1913,6,0,8,6,1
1914,6,0,8,6,1
1915,2,0,-10,2,1
1916,2,0,-10,2,1
1917,2,0,-10,2,1
1918,2,0,-10,2,1
1919,2,0,-10,2,1
1920,2,0,-10,2,1
1921,2,0,-10,2,1
1922,2,0,-10,2,1
1923,2,0,-10,2,1
1924,2,0,-10,2,1
1925,2,0,-10,2,1
1926,2,0,-10,2,1
1927,2,0,-10,2,1
1928,2,0,-10,2,1
1929,2,0,-10,2,1
1930,2,0,-10,2,1
1931,2,0,-10,2,1
1932,2,0,-10,2,1
1933,2,0,-10,2,1
1934,2,0,-10,2,1
1935,2,0,-10,2,1
1936,2,0,-10,2,1
1937,2,0,-10,2,1
1938,2,0,-10,2,1
1939,2,0,-10,2,1
1940,2,0,-10,2,1
1941,2,0,-10,2,1
1942,2,0,-10,2,1
1943,2,0,-10,2,1
1944,2,0,-10,2,1
1945,2,0,-10,2,1
1946,2,0,-10,2,1
1947,2,0,-10,2,1
1948,2,0,-10,2,1
1949,2,0,-10,2,1
1950,2,0,-10,2,1
1951,2,0,-10,2,1
1952,2,0,-10,2,1
1953,2,0,-10,2,1
1954,2,0,-10,2,1
1955,2,0,-10,2,1
1956,2,0,-10,2,1
1957,2,0,-10,2,1
1958,2,0,-10,2,1
1959,2,0,-10,2,1
1960,2,0,-10,2,1
1961,2,0,-10,2,1
1962,2,0,-10,2,1
1963,2,0,-10,2,1
1964,2,0,-10,2,1
1965,2,0,-10,2,1
1966,2,0,-10,2,1
1967,2,0,-10,2,1
1968,-2,0,-10,-2,1
1969,-2,0,-10,-2,1
1970,-2,0,-10,-2,1
1971,-2,0,-10,-2,1
1972,-2,0,-10,-2,1
1973,-2,0,-10,-2,1
1974,-2,0,-10,-2,1
1975,-2,0,-10,-2,1
1976,-2,0,-10,-2,1
1977,-2,0,-10,-2,1
1978,-2,0,-10,-2,1
1979,-2,0,-10,-2,1
1980,-2,0,-10,-2,1
1981,-2,0,-10,-2,1
1982,-2,0,-10,-2,1
1983,-2,0,-10,-2,1
1984,-2,0,-10,-2,1
1985,-2,0,-10,-2,1
1986,-2,0,-10,-2,1
1987,-2,0,-10,-2,1
1988,-2,0,-10,-2,1
1989,-2,0,-10,-2,1
1990,-2,0,-10,-2,1
1991,-2,0,-10,-2,1
1992,-2,0,-10,-2,1
1993,-2,0,-10,-2,1
1994,-2,0,-10,-2,1
1995,-2,0,-10,-2,1
1996,-2,0,-10,-2,1
1997,-2,0,-10,-2,1
1998,-2,0,-10,-2,1
1999,-2,0,-10,-2,1
2000,-2,0,-10,-2,1
2001,-2,0,-10,-2,1
2002,-2,0,-10,-2,1
2003,-2,0,-10,-2,1
2004,-2,0,-10,-2,1
2005,-2,0,-10,-2,1
2006,-2,0,-10,-2,1
2007,-2,0,-10,-2,1
2008,-2,0,-10,-2,1
2009,-2,0,-10,-2,1
